idx,case,Activity,timestamp,lifecycle,ApplicationType,LoanGoal,RequestedAmount,MonthlyCost,resource,Selected,EventID,OfferID,FirstWithdrawalAmount,Action,Accepted,CreditScore,NumberOfTerms,EventOrigin,OfferedAmount,EventIDraw
2388,Application_1496349825,W_Validate application,2016-11-16T14:25:39.504+0100,START,New credit,Existing loan takeover,57750.0,,User_131,,Workitem_2114590365,,,Obtained,,,,Workflow,,Workitem_2114590365
2389,Application_1496349825,A_Validating,2016-11-16T14:25:40.164+0100,COMPLETE,New credit,Existing loan takeover,57750.0,,User_131,,ApplState_515928774,,,statechange,,,,Application,,ApplState_515928774
2390,Application_1496349825,O_Returned,2016-11-16T14:25:55.701+0100,COMPLETE,New credit,Existing loan takeover,57750.0,,User_131,,OfferState_628540467,Offer_508251031,,statechange,,,,Offer,,OfferState_628540467
2391,Application_1496349825,W_Validate application,2016-11-16T14:33:25.857+0100,SUSPEND,New credit,Existing loan takeover,57750.0,,User_131,,Workitem_1902149938,,,Released,,,,Workflow,,Workitem_1902149938
2392,Application_1496349825,W_Validate application,2016-11-21T08:23:57.995+0100,RESUME,New credit,Existing loan takeover,57750.0,,User_30,,Workitem_936662071,,,Obtained,,,,Workflow,,Workitem_936662071
2393,Application_1496349825,W_Validate application,2016-11-21T08:24:24.268+0100,SUSPEND,New credit,Existing loan takeover,57750.0,,User_30,,Workitem_989262276,,,Released,,,,Workflow,,Workitem_989262276
2394,Application_1496349825,O_Accepted,2016-11-22T12:43:52.791+0100,COMPLETE,New credit,Existing loan takeover,57750.0,,User_75,,OfferState_1236244212,Offer_508251031,,statechange,,,,Offer,,OfferState_1236244212
2395,Application_1496349825,A_Pending,2016-11-22T12:43:52.795+0100,COMPLETE,New credit,Existing loan takeover,57750.0,,User_75,,ApplState_1477811617,,,statechange,,,,Application,,ApplState_1477811617
2396,Application_1496349825,W_Validate application,2016-11-22T12:43:52.797+0100,ATE_ABORT,New credit,Existing loan takeover,57750.0,,User_75,,Workitem_1027084393,,,Deleted,,,,Workflow,,Workitem_1027084393
1181,Application_1601877381,A_Create Application,2016-07-01T13:05:02.584+0100,COMPLETE,New credit,Not speficied,7000.0,,User_1,,Application_1601877381,,,Created,,,,Application,,Application_1601877381
1182,Application_1601877381,A_Submitted,2016-07-01T13:05:03.464+0100,COMPLETE,New credit,Not speficied,7000.0,,User_1,,ApplState_1998740892,,,statechange,,,,Application,,ApplState_1998740892
1183,Application_1601877381,W_Handle leads,2016-07-01T13:05:03.989+0100,SCHEDULE,New credit,Not speficied,7000.0,,User_1,,Workitem_26738483,,,Created,,,,Workflow,,Workitem_26738483
1184,Application_1601877381,W_Handle leads,2016-07-01T14:17:56.760+0100,START,New credit,Not speficied,7000.0,,User_10,,Workitem_651378158,,,Obtained,,,,Workflow,,Workitem_651378158
1185,Application_1601877381,W_Handle leads,2016-07-01T14:18:44.848+0100,COMPLETE,New credit,Not speficied,7000.0,,User_10,,Workitem_1476282273,,,Deleted,,,,Workflow,,Workitem_1476282273
1186,Application_1601877381,W_Complete application,2016-07-01T14:18:44.879+0100,SCHEDULE,New credit,Not speficied,7000.0,,User_10,,Workitem_1136505672,,,Created,,,,Workflow,,Workitem_1136505672
1187,Application_1601877381,W_Complete application,2016-07-01T14:18:44.882+0100,START,New credit,Not speficied,7000.0,,User_10,,Workitem_165316712,,,Obtained,,,,Workflow,,Workitem_165316712
1188,Application_1601877381,A_Concept,2016-07-01T14:18:44.888+0100,COMPLETE,New credit,Not speficied,7000.0,,User_10,,ApplState_830243619,,,statechange,,,,Application,,ApplState_830243619
1189,Application_1601877381,W_Complete application,2016-07-01T14:18:47.785+0100,SUSPEND,New credit,Not speficied,7000.0,,User_10,,Workitem_403247979,,,Released,,,,Workflow,,Workitem_403247979
1190,Application_1601877381,W_Complete application,2016-07-04T10:52:51.687+0100,RESUME,New credit,Not speficied,7000.0,,User_3,,Workitem_1824216313,,,Obtained,,,,Workflow,,Workitem_1824216313
1191,Application_1601877381,A_Accepted,2016-07-04T10:53:58.843+0100,COMPLETE,New credit,Not speficied,7000.0,,User_3,,ApplState_585049868,,,statechange,,,,Application,,ApplState_585049868
1192,Application_1601877381,O_Create Offer,2016-07-04T10:54:52.528+0100,COMPLETE,New credit,Not speficied,7000.0,136.35,User_3,False,Offer_313939544,Offer_313939544,7000.0,Created,False,0.0,60.0,Offer,7000.0,Offer_313939544
1193,Application_1601877381,O_Created,2016-07-04T10:54:54.246+0100,COMPLETE,New credit,Not speficied,7000.0,,User_3,,OfferState_1425749164,Offer_313939544,,statechange,,,,Offer,,OfferState_1425749164
1194,Application_1601877381,O_Create Offer,2016-07-04T10:55:16.276+0100,COMPLETE,New credit,Not speficied,7000.0,140.0,User_3,False,Offer_1816071375,Offer_1816071375,0.0,Created,False,0.0,58.0,Offer,7000.0,Offer_1816071375
1195,Application_1601877381,O_Created,2016-07-04T10:55:18.661+0100,COMPLETE,New credit,Not speficied,7000.0,,User_3,,OfferState_1896170333,Offer_1816071375,,statechange,,,,Offer,,OfferState_1896170333
1196,Application_1601877381,O_Sent (mail and online),2016-07-04T10:55:39.448+0100,COMPLETE,New credit,Not speficied,7000.0,,User_3,,OfferState_2141776927,Offer_1816071375,,statechange,,,,Offer,,OfferState_2141776927
1197,Application_1601877381,O_Sent (mail and online),2016-07-04T10:55:39.452+0100,COMPLETE,New credit,Not speficied,7000.0,,User_3,,OfferState_1216399518,Offer_313939544,,statechange,,,,Offer,,OfferState_1216399518
1198,Application_1601877381,W_Complete application,2016-07-04T10:55:39.474+0100,COMPLETE,New credit,Not speficied,7000.0,,User_3,,Workitem_2021471227,,,Deleted,,,,Workflow,,Workitem_2021471227
1199,Application_1601877381,W_Call after offers,2016-07-04T10:55:39.485+0100,SCHEDULE,New credit,Not speficied,7000.0,,User_3,,Workitem_1225356744,,,Created,,,,Workflow,,Workitem_1225356744
1200,Application_1601877381,W_Call after offers,2016-07-04T10:55:39.488+0100,START,New credit,Not speficied,7000.0,,User_3,,Workitem_1359607193,,,Obtained,,,,Workflow,,Workitem_1359607193
1201,Application_1601877381,A_Complete,2016-07-04T10:55:39.490+0100,COMPLETE,New credit,Not speficied,7000.0,,User_3,,ApplState_1982004985,,,statechange,,,,Application,,ApplState_1982004985
1202,Application_1601877381,W_Call after offers,2016-07-04T10:56:04.437+0100,SUSPEND,New credit,Not speficied,7000.0,,User_3,,Workitem_1438114991,,,Released,,,,Workflow,,Workitem_1438114991
1203,Application_1601877381,W_Call after offers,2016-07-04T14:26:59.641+0100,RESUME,New credit,Not speficied,7000.0,,User_19,,Workitem_1663896046,,,Obtained,,,,Workflow,,Workitem_1663896046
1204,Application_1601877381,W_Call after offers,2016-07-04T14:27:53.935+0100,SUSPEND,New credit,Not speficied,7000.0,,User_19,,Workitem_1158718441,,,Released,,,,Workflow,,Workitem_1158718441
1205,Application_1601877381,W_Call after offers,2016-07-07T10:38:30.772+0100,RESUME,New credit,Not speficied,7000.0,,User_7,,Workitem_1474541097,,,Obtained,,,,Workflow,,Workitem_1474541097
1206,Application_1601877381,W_Call after offers,2016-07-07T10:42:04.563+0100,SUSPEND,New credit,Not speficied,7000.0,,User_7,,Workitem_159854641,,,Released,,,,Workflow,,Workitem_159854641
1207,Application_1601877381,W_Call after offers,2016-07-11T19:51:11.527+0100,RESUME,New credit,Not speficied,7000.0,,User_45,,Workitem_948004679,,,Obtained,,,,Workflow,,Workitem_948004679
1208,Application_1601877381,W_Call after offers,2016-07-11T19:52:44.584+0100,SUSPEND,New credit,Not speficied,7000.0,,User_45,,Workitem_980006621,,,Released,,,,Workflow,,Workitem_980006621
1209,Application_1601877381,A_Cancelled,2016-08-04T08:00:35.362+0100,COMPLETE,New credit,Not speficied,7000.0,,User_1,,ApplState_93072694,,,statechange,,,,Application,,ApplState_93072694
1210,Application_1601877381,O_Cancelled,2016-08-04T08:00:35.402+0100,COMPLETE,New credit,Not speficied,7000.0,,User_1,,OfferState_942759910,Offer_1816071375,,statechange,,,,Offer,,OfferState_942759910
1211,Application_1601877381,O_Cancelled,2016-08-04T08:00:35.415+0100,COMPLETE,New credit,Not speficied,7000.0,,User_1,,OfferState_1241889378,Offer_313939544,,statechange,,,,Offer,,OfferState_1241889378
1212,Application_1601877381,W_Call after offers,2016-08-04T08:00:35.425+0100,ATE_ABORT,New credit,Not speficied,7000.0,,User_1,,Workitem_878934132,,,Deleted,,,,Workflow,,Workitem_878934132
2745,Application_1613537882,A_Create Application,2016-12-15T12:12:18.208+0100,COMPLETE,New credit,Unknown,0.0,,User_21,,Application_1613537882,,,Created,,,,Application,,Application_1613537882
2746,Application_1613537882,W_Complete application,2016-12-15T12:12:18.221+0100,SCHEDULE,New credit,Unknown,0.0,,User_21,,Workitem_14398275,,,Created,,,,Workflow,,Workitem_14398275
2747,Application_1613537882,W_Complete application,2016-12-15T12:12:18.223+0100,START,New credit,Unknown,0.0,,User_21,,Workitem_200505317,,,Obtained,,,,Workflow,,Workitem_200505317
2748,Application_1613537882,A_Concept,2016-12-15T12:12:18.225+0100,COMPLETE,New credit,Unknown,0.0,,User_21,,ApplState_823257815,,,statechange,,,,Application,,ApplState_823257815
2749,Application_1613537882,A_Accepted,2016-12-15T12:17:52.996+0100,COMPLETE,New credit,Unknown,0.0,,User_21,,ApplState_1686378913,,,statechange,,,,Application,,ApplState_1686378913
2750,Application_1613537882,O_Create Offer,2016-12-15T12:18:10.967+0100,COMPLETE,New credit,Unknown,0.0,67.56,User_21,True,Offer_1806508532,Offer_1806508532,4043.64,Created,True,868.0,120.0,Offer,6000.0,Offer_1806508532
2751,Application_1613537882,O_Created,2016-12-15T12:18:11.556+0100,COMPLETE,New credit,Unknown,0.0,,User_21,,OfferState_341832336,Offer_1806508532,,statechange,,,,Offer,,OfferState_341832336
2752,Application_1613537882,O_Sent (mail and online),2016-12-15T12:19:27.027+0100,COMPLETE,New credit,Unknown,0.0,,User_21,,OfferState_152434880,Offer_1806508532,,statechange,,,,Offer,,OfferState_152434880
2753,Application_1613537882,W_Complete application,2016-12-15T12:19:27.040+0100,COMPLETE,New credit,Unknown,0.0,,User_21,,Workitem_1984109434,,,Deleted,,,,Workflow,,Workitem_1984109434
2754,Application_1613537882,W_Call after offers,2016-12-15T12:19:27.045+0100,SCHEDULE,New credit,Unknown,0.0,,User_21,,Workitem_1548998162,,,Created,,,,Workflow,,Workitem_1548998162
2755,Application_1613537882,W_Call after offers,2016-12-15T12:19:27.047+0100,START,New credit,Unknown,0.0,,User_21,,Workitem_1443800675,,,Obtained,,,,Workflow,,Workitem_1443800675
2756,Application_1613537882,A_Complete,2016-12-15T12:19:27.048+0100,COMPLETE,New credit,Unknown,0.0,,User_21,,ApplState_1921911398,,,statechange,,,,Application,,ApplState_1921911398
2757,Application_1613537882,W_Call after offers,2016-12-15T12:24:28.298+0100,SUSPEND,New credit,Unknown,0.0,,User_21,,Workitem_1128189335,,,Released,,,,Workflow,,Workitem_1128189335
2758,Application_1613537882,W_Call after offers,2016-12-19T07:32:56.403+0100,ATE_ABORT,New credit,Unknown,0.0,,User_1,,Workitem_2124679067,,,Deleted,,,,Workflow,,Workitem_2124679067
2759,Application_1613537882,W_Call after offers,2016-12-19T07:32:56.409+0100,SCHEDULE,New credit,Unknown,0.0,,User_1,,Workitem_1222318394,,,Created,,,,Workflow,,Workitem_1222318394
2760,Application_1613537882,W_Call after offers,2016-12-27T09:08:52.725+0100,WITHDRAW,New credit,Unknown,0.0,,User_121,,Workitem_2135630154,,,Deleted,,,,Workflow,,Workitem_2135630154
2761,Application_1613537882,W_Validate application,2016-12-27T09:08:52.735+0100,SCHEDULE,New credit,Unknown,0.0,,User_121,,Workitem_1429871415,,,Created,,,,Workflow,,Workitem_1429871415
2762,Application_1613537882,W_Validate application,2016-12-27T09:08:52.737+0100,START,New credit,Unknown,0.0,,User_121,,Workitem_1610951895,,,Obtained,,,,Workflow,,Workitem_1610951895
2763,Application_1613537882,A_Validating,2016-12-27T09:08:53.534+0100,COMPLETE,New credit,Unknown,0.0,,User_121,,ApplState_1201736676,,,statechange,,,,Application,,ApplState_1201736676
2764,Application_1613537882,O_Returned,2016-12-27T09:08:55.151+0100,COMPLETE,New credit,Unknown,0.0,,User_121,,OfferState_1678622698,Offer_1806508532,,statechange,,,,Offer,,OfferState_1678622698
2765,Application_1613537882,W_Validate application,2016-12-27T09:12:31.091+0100,SUSPEND,New credit,Unknown,0.0,,User_121,,Workitem_144397120,,,Released,,,,Workflow,,Workitem_144397120
2766,Application_1613537882,W_Validate application,2016-12-27T16:47:19.050+0100,RESUME,New credit,Unknown,0.0,,User_106,,Workitem_491919616,,,Obtained,,,,Workflow,,Workitem_491919616
2767,Application_1613537882,W_Validate application,2016-12-27T16:52:40.036+0100,SUSPEND,New credit,Unknown,0.0,,User_106,,Workitem_1933426874,,,Released,,,,Workflow,,Workitem_1933426874
2768,Application_1613537882,W_Validate application,2016-12-28T09:33:25.620+0100,RESUME,New credit,Unknown,0.0,,User_99,,Workitem_1276001746,,,Obtained,,,,Workflow,,Workitem_1276001746
2769,Application_1613537882,W_Validate application,2016-12-28T09:42:53.431+0100,COMPLETE,New credit,Unknown,0.0,,User_99,,Workitem_2147363736,,,Deleted,,,,Workflow,,Workitem_2147363736
2770,Application_1613537882,W_Call incomplete files,2016-12-28T09:42:53.436+0100,SCHEDULE,New credit,Unknown,0.0,,User_99,,Workitem_1418500077,,,Created,,,,Workflow,,Workitem_1418500077
2771,Application_1613537882,W_Call incomplete files,2016-12-28T09:42:53.437+0100,START,New credit,Unknown,0.0,,User_99,,Workitem_784898637,,,Obtained,,,,Workflow,,Workitem_784898637
2772,Application_1613537882,A_Incomplete,2016-12-28T09:42:53.438+0100,COMPLETE,New credit,Unknown,0.0,,User_99,,ApplState_1200649091,,,statechange,,,,Application,,ApplState_1200649091
2773,Application_1613537882,W_Call incomplete files,2016-12-28T09:43:58.802+0100,SUSPEND,New credit,Unknown,0.0,,User_99,,Workitem_933004989,,,Released,,,,Workflow,,Workitem_933004989
2774,Application_1613537882,W_Call incomplete files,2016-12-28T10:37:44.466+0100,RESUME,New credit,Unknown,0.0,,User_37,,Workitem_1080691836,,,Obtained,,,,Workflow,,Workitem_1080691836
2775,Application_1613537882,W_Call incomplete files,2016-12-28T10:47:16.482+0100,SUSPEND,New credit,Unknown,0.0,,User_37,,Workitem_1129678609,,,Released,,,,Workflow,,Workitem_1129678609
2776,Application_1613537882,W_Call incomplete files,2016-12-28T18:01:03.636+0100,ATE_ABORT,New credit,Unknown,0.0,,User_131,,Workitem_929649723,,,Deleted,,,,Workflow,,Workitem_929649723
2777,Application_1613537882,W_Validate application,2016-12-28T18:01:03.642+0100,SCHEDULE,New credit,Unknown,0.0,,User_131,,Workitem_265645483,,,Created,,,,Workflow,,Workitem_265645483
2778,Application_1613537882,W_Validate application,2016-12-28T18:01:03.644+0100,START,New credit,Unknown,0.0,,User_131,,Workitem_243133848,,,Obtained,,,,Workflow,,Workitem_243133848
2779,Application_1613537882,A_Validating,2016-12-28T18:01:03.700+0100,COMPLETE,New credit,Unknown,0.0,,User_131,,ApplState_2137462666,,,statechange,,,,Application,,ApplState_2137462666
2780,Application_1613537882,W_Validate application,2016-12-28T18:01:39.442+0100,SUSPEND,New credit,Unknown,0.0,,User_131,,Workitem_432767962,,,Released,,,,Workflow,,Workitem_432767962
2781,Application_1613537882,W_Validate application,2016-12-29T08:00:34.803+0100,RESUME,New credit,Unknown,0.0,,User_68,,Workitem_1202447063,,,Obtained,,,,Workflow,,Workitem_1202447063
2782,Application_1613537882,W_Validate application,2016-12-29T08:15:11.643+0100,SUSPEND,New credit,Unknown,0.0,,User_68,,Workitem_660967013,,,Released,,,,Workflow,,Workitem_660967013
2783,Application_1613537882,W_Validate application,2016-12-29T08:21:23.958+0100,RESUME,New credit,Unknown,0.0,,User_83,,Workitem_328633371,,,Obtained,,,,Workflow,,Workitem_328633371
2784,Application_1613537882,W_Validate application,2016-12-29T08:22:13.119+0100,SUSPEND,New credit,Unknown,0.0,,User_83,,Workitem_117993730,,,Released,,,,Workflow,,Workitem_117993730
2785,Application_1613537882,W_Validate application,2016-12-29T08:24:03.973+0100,RESUME,New credit,Unknown,0.0,,User_68,,Workitem_530463863,,,Obtained,,,,Workflow,,Workitem_530463863
2786,Application_1613537882,O_Accepted,2016-12-29T08:24:39.788+0100,COMPLETE,New credit,Unknown,0.0,,User_68,,OfferState_1880461259,Offer_1806508532,,statechange,,,,Offer,,OfferState_1880461259
2787,Application_1613537882,A_Pending,2016-12-29T08:24:39.793+0100,COMPLETE,New credit,Unknown,0.0,,User_68,,ApplState_908265509,,,statechange,,,,Application,,ApplState_908265509
2788,Application_1613537882,W_Validate application,2016-12-29T08:24:39.795+0100,COMPLETE,New credit,Unknown,0.0,,User_68,,Workitem_745602274,,,Deleted,,,,Workflow,,Workitem_745602274
808,Application_1626445025,A_Create Application,2016-04-18T20:36:03.237+0100,COMPLETE,Limit raise,Car,35000.0,,User_20,,Application_1626445025,,,Created,,,,Application,,Application_1626445025
809,Application_1626445025,A_Concept,2016-04-18T20:36:03.241+0100,COMPLETE,Limit raise,Car,35000.0,,User_20,,ApplState_1252674340,,,statechange,,,,Application,,ApplState_1252674340
810,Application_1626445025,W_Complete application,2016-04-18T20:36:03.267+0100,SCHEDULE,Limit raise,Car,35000.0,,User_20,,Workitem_1761569686,,,Created,,,,Workflow,,Workitem_1761569686
811,Application_1626445025,W_Complete application,2016-04-18T20:36:03.271+0100,START,Limit raise,Car,35000.0,,User_20,,Workitem_1984778975,,,Obtained,,,,Workflow,,Workitem_1984778975
812,Application_1626445025,W_Complete application,2016-04-18T20:37:22.924+0100,SUSPEND,Limit raise,Car,35000.0,,User_20,,Workitem_842044579,,,Released,,,,Workflow,,Workitem_842044579
813,Application_1626445025,W_Complete application,2016-04-19T16:36:16.013+0100,RESUME,Limit raise,Car,35000.0,,User_48,,Workitem_1709749221,,,Obtained,,,,Workflow,,Workitem_1709749221
814,Application_1626445025,W_Complete application,2016-04-19T16:36:21.318+0100,SUSPEND,Limit raise,Car,35000.0,,User_48,,Workitem_246739146,,,Released,,,,Workflow,,Workitem_246739146
815,Application_1626445025,A_Accepted,2016-04-19T17:32:41.227+0100,COMPLETE,Limit raise,Car,35000.0,,User_49,,ApplState_983994314,,,statechange,,,,Application,,ApplState_983994314
816,Application_1626445025,O_Create Offer,2016-04-19T17:34:12.615+0100,COMPLETE,Limit raise,Car,35000.0,350.0,User_49,True,Offer_2057356138,Offer_2057356138,0.0,Created,True,0.0,126.0,Offer,35000.0,Offer_2057356138
817,Application_1626445025,O_Created,2016-04-19T17:34:14.124+0100,COMPLETE,Limit raise,Car,35000.0,,User_49,,OfferState_547926186,Offer_2057356138,,statechange,,,,Offer,,OfferState_547926186
818,Application_1626445025,O_Sent (mail and online),2016-04-19T17:34:28.723+0100,COMPLETE,Limit raise,Car,35000.0,,User_49,,OfferState_897425429,Offer_2057356138,,statechange,,,,Offer,,OfferState_897425429
819,Application_1626445025,W_Complete application,2016-04-19T17:34:28.739+0100,ATE_ABORT,Limit raise,Car,35000.0,,User_49,,Workitem_1013681064,,,Deleted,,,,Workflow,,Workitem_1013681064
820,Application_1626445025,W_Call after offers,2016-04-19T17:34:28.747+0100,SCHEDULE,Limit raise,Car,35000.0,,User_49,,Workitem_172466323,,,Created,,,,Workflow,,Workitem_172466323
821,Application_1626445025,W_Call after offers,2016-04-19T17:34:28.749+0100,START,Limit raise,Car,35000.0,,User_49,,Workitem_514285493,,,Obtained,,,,Workflow,,Workitem_514285493
822,Application_1626445025,A_Complete,2016-04-19T17:34:28.752+0100,COMPLETE,Limit raise,Car,35000.0,,User_49,,ApplState_659460819,,,statechange,,,,Application,,ApplState_659460819
823,Application_1626445025,W_Call after offers,2016-04-19T17:35:51.601+0100,SUSPEND,Limit raise,Car,35000.0,,User_49,,Workitem_1358342502,,,Released,,,,Workflow,,Workitem_1358342502
824,Application_1626445025,W_Call after offers,2016-04-21T11:32:33.048+0100,ATE_ABORT,Limit raise,Car,35000.0,,User_117,,Workitem_88873100,,,Deleted,,,,Workflow,,Workitem_88873100
825,Application_1626445025,W_Validate application,2016-04-21T11:32:33.076+0100,SCHEDULE,Limit raise,Car,35000.0,,User_117,,Workitem_766364171,,,Created,,,,Workflow,,Workitem_766364171
826,Application_1626445025,W_Validate application,2016-04-21T11:32:33.082+0100,START,Limit raise,Car,35000.0,,User_117,,Workitem_1116458498,,,Obtained,,,,Workflow,,Workitem_1116458498
827,Application_1626445025,A_Validating,2016-04-21T11:32:34.118+0100,COMPLETE,Limit raise,Car,35000.0,,User_117,,ApplState_174988286,,,statechange,,,,Application,,ApplState_174988286
828,Application_1626445025,W_Validate application,2016-04-21T11:33:26.642+0100,SUSPEND,Limit raise,Car,35000.0,,User_117,,Workitem_1975601722,,,Released,,,,Workflow,,Workitem_1975601722
829,Application_1626445025,O_Returned,2016-04-25T09:51:06.085+0100,COMPLETE,Limit raise,Car,35000.0,,User_118,,OfferState_95125513,Offer_2057356138,,statechange,,,,Offer,,OfferState_95125513
830,Application_1626445025,W_Validate application,2016-04-25T14:36:23.282+0100,RESUME,Limit raise,Car,35000.0,,User_75,,Workitem_751915945,,,Obtained,,,,Workflow,,Workitem_751915945
831,Application_1626445025,W_Validate application,2016-04-25T14:52:08.865+0100,COMPLETE,Limit raise,Car,35000.0,,User_75,,Workitem_1155146388,,,Deleted,,,,Workflow,,Workitem_1155146388
832,Application_1626445025,W_Call incomplete files,2016-04-25T14:52:08.874+0100,SCHEDULE,Limit raise,Car,35000.0,,User_75,,Workitem_2057365644,,,Created,,,,Workflow,,Workitem_2057365644
833,Application_1626445025,W_Call incomplete files,2016-04-25T14:52:08.876+0100,START,Limit raise,Car,35000.0,,User_75,,Workitem_2137066063,,,Obtained,,,,Workflow,,Workitem_2137066063
834,Application_1626445025,A_Incomplete,2016-04-25T14:52:08.880+0100,COMPLETE,Limit raise,Car,35000.0,,User_75,,ApplState_141941911,,,statechange,,,,Application,,ApplState_141941911
835,Application_1626445025,W_Call incomplete files,2016-04-25T14:58:02.722+0100,SUSPEND,Limit raise,Car,35000.0,,User_75,,Workitem_59437001,,,Released,,,,Workflow,,Workitem_59437001
836,Application_1626445025,W_Call incomplete files,2016-04-25T16:42:26.237+0100,RESUME,Limit raise,Car,35000.0,,User_25,,Workitem_459440886,,,Obtained,,,,Workflow,,Workitem_459440886
837,Application_1626445025,W_Call incomplete files,2016-04-25T16:45:57.045+0100,SUSPEND,Limit raise,Car,35000.0,,User_25,,Workitem_599785492,,,Released,,,,Workflow,,Workitem_599785492
838,Application_1626445025,W_Call incomplete files,2016-04-26T14:43:25.947+0100,ATE_ABORT,Limit raise,Car,35000.0,,User_119,,Workitem_1291400377,,,Deleted,,,,Workflow,,Workitem_1291400377
839,Application_1626445025,W_Validate application,2016-04-26T14:43:25.953+0100,SCHEDULE,Limit raise,Car,35000.0,,User_119,,Workitem_1472515675,,,Created,,,,Workflow,,Workitem_1472515675
840,Application_1626445025,W_Validate application,2016-04-26T14:43:25.955+0100,START,Limit raise,Car,35000.0,,User_119,,Workitem_2055503112,,,Obtained,,,,Workflow,,Workitem_2055503112
841,Application_1626445025,A_Validating,2016-04-26T14:43:26.021+0100,COMPLETE,Limit raise,Car,35000.0,,User_119,,ApplState_1980999383,,,statechange,,,,Application,,ApplState_1980999383
842,Application_1626445025,W_Validate application,2016-04-26T14:44:07.012+0100,SUSPEND,Limit raise,Car,35000.0,,User_119,,Workitem_624040511,,,Released,,,,Workflow,,Workitem_624040511
843,Application_1626445025,W_Validate application,2016-04-27T13:18:23.741+0100,RESUME,Limit raise,Car,35000.0,,User_75,,Workitem_2107277718,,,Obtained,,,,Workflow,,Workitem_2107277718
844,Application_1626445025,W_Validate application,2016-04-28T05:04:51.268+0100,SUSPEND,Limit raise,Car,35000.0,,User_1,,Workitem_1225334836,,,Released,,,,Workflow,,Workitem_1225334836
845,Application_1626445025,W_Validate application,2016-04-28T05:04:51.411+0100,SUSPEND,Limit raise,Car,35000.0,,User_1,,Workitem_1440399805,,,Released,,,,Workflow,,Workitem_1440399805
846,Application_1626445025,W_Validate application,2016-04-28T05:04:51.477+0100,SUSPEND,Limit raise,Car,35000.0,,User_1,,Workitem_1303037486,,,Released,,,,Workflow,,Workitem_1303037486
847,Application_1626445025,W_Validate application,2016-04-28T05:04:51.501+0100,SUSPEND,Limit raise,Car,35000.0,,User_1,,Workitem_574175386,,,Released,,,,Workflow,,Workitem_574175386
848,Application_1626445025,W_Validate application,2016-04-28T05:04:51.517+0100,SUSPEND,Limit raise,Car,35000.0,,User_1,,Workitem_940609934,,,Released,,,,Workflow,,Workitem_940609934
849,Application_1626445025,W_Validate application,2016-04-28T05:04:51.535+0100,SUSPEND,Limit raise,Car,35000.0,,User_1,,Workitem_2060913131,,,Released,,,,Workflow,,Workitem_2060913131
850,Application_1626445025,W_Validate application,2016-04-28T15:30:10.226+0100,RESUME,Limit raise,Car,35000.0,,User_75,,Workitem_1867815444,,,Obtained,,,,Workflow,,Workitem_1867815444
851,Application_1626445025,O_Accepted,2016-04-28T15:47:32.181+0100,COMPLETE,Limit raise,Car,35000.0,,User_75,,OfferState_653541572,Offer_2057356138,,statechange,,,,Offer,,OfferState_653541572
852,Application_1626445025,A_Pending,2016-04-28T15:47:32.187+0100,COMPLETE,Limit raise,Car,35000.0,,User_75,,ApplState_1477449189,,,statechange,,,,Application,,ApplState_1477449189
853,Application_1626445025,W_Validate application,2016-04-28T15:47:32.193+0100,COMPLETE,Limit raise,Car,35000.0,,User_75,,Workitem_1792491265,,,Deleted,,,,Workflow,,Workitem_1792491265
2669,Application_1635754210,A_Create Application,2016-12-05T20:07:45.927+0100,COMPLETE,Limit raise,Unknown,15000.0,,User_26,,Application_1635754210,,,Created,,,,Application,,Application_1635754210
2670,Application_1635754210,A_Concept,2016-12-05T20:07:45.929+0100,COMPLETE,Limit raise,Unknown,15000.0,,User_26,,ApplState_1822388295,,,statechange,,,,Application,,ApplState_1822388295
2671,Application_1635754210,W_Complete application,2016-12-05T20:07:45.933+0100,SCHEDULE,Limit raise,Unknown,15000.0,,User_26,,Workitem_165712273,,,Created,,,,Workflow,,Workitem_165712273
2672,Application_1635754210,W_Complete application,2016-12-05T20:07:45.936+0100,START,Limit raise,Unknown,15000.0,,User_26,,Workitem_1534527081,,,Obtained,,,,Workflow,,Workitem_1534527081
2673,Application_1635754210,W_Complete application,2016-12-05T20:08:11.833+0100,SUSPEND,Limit raise,Unknown,15000.0,,User_26,,Workitem_1964175690,,,Released,,,,Workflow,,Workitem_1964175690
2674,Application_1635754210,W_Complete application,2016-12-06T15:43:57.217+0100,RESUME,Limit raise,Unknown,15000.0,,User_94,,Workitem_1974867293,,,Obtained,,,,Workflow,,Workitem_1974867293
2675,Application_1635754210,W_Complete application,2016-12-06T15:44:48.079+0100,SUSPEND,Limit raise,Unknown,15000.0,,User_94,,Workitem_1434828300,,,Released,,,,Workflow,,Workitem_1434828300
2676,Application_1635754210,W_Complete application,2016-12-06T20:19:38.747+0100,RESUME,Limit raise,Unknown,15000.0,,User_105,,Workitem_1207203262,,,Obtained,,,,Workflow,,Workitem_1207203262
2677,Application_1635754210,W_Complete application,2016-12-06T20:19:46.202+0100,SUSPEND,Limit raise,Unknown,15000.0,,User_105,,Workitem_1196338918,,,Released,,,,Workflow,,Workitem_1196338918
2678,Application_1635754210,W_Complete application,2016-12-06T20:20:30.349+0100,RESUME,Limit raise,Unknown,15000.0,,User_105,,Workitem_122117650,,,Obtained,,,,Workflow,,Workitem_122117650
