idx,case,Activity,timestamp,lifecycle,ApplicationType,LoanGoal,RequestedAmount,MonthlyCost,resource,Selected,EventID,OfferID,FirstWithdrawalAmount,Action,Accepted,CreditScore,NumberOfTerms,EventOrigin,OfferedAmount,EventIDraw
866,Application_1498699021,O_Sent (mail and online),2016-03-14T12:44:00.919+0100,COMPLETE,New credit,Car,13000.0,,User_3,,OfferState_656390980,Offer_1320595701,,statechange,,,,Offer,,OfferState_656390980
867,Application_1498699021,W_Complete application,2016-03-14T12:44:00.934+0100,COMPLETE,New credit,Car,13000.0,,User_3,,Workitem_301343021,,,Deleted,,,,Workflow,,Workitem_301343021
868,Application_1498699021,W_Call after offers,2016-03-14T12:44:00.941+0100,SCHEDULE,New credit,Car,13000.0,,User_3,,Workitem_1344533765,,,Created,,,,Workflow,,Workitem_1344533765
869,Application_1498699021,W_Call after offers,2016-03-14T12:44:00.943+0100,START,New credit,Car,13000.0,,User_3,,Workitem_176320487,,,Obtained,,,,Workflow,,Workitem_176320487
870,Application_1498699021,A_Complete,2016-03-14T12:44:00.945+0100,COMPLETE,New credit,Car,13000.0,,User_3,,ApplState_1123429956,,,statechange,,,,Application,,ApplState_1123429956
871,Application_1498699021,W_Call after offers,2016-03-14T12:45:08.640+0100,SUSPEND,New credit,Car,13000.0,,User_3,,Workitem_1036090740,,,Released,,,,Workflow,,Workitem_1036090740
872,Application_1498699021,W_Call after offers,2016-03-18T10:44:53.552+0100,RESUME,New credit,Car,13000.0,,User_28,,Workitem_45069494,,,Obtained,,,,Workflow,,Workitem_45069494
873,Application_1498699021,W_Call after offers,2016-03-18T10:45:14.964+0100,SUSPEND,New credit,Car,13000.0,,User_28,,Workitem_365915556,,,Released,,,,Workflow,,Workitem_365915556
874,Application_1498699021,W_Call after offers,2016-03-21T11:24:09.323+0100,ATE_ABORT,New credit,Car,13000.0,,User_118,,Workitem_1956595083,,,Deleted,,,,Workflow,,Workitem_1956595083
875,Application_1498699021,W_Validate application,2016-03-21T11:24:09.334+0100,SCHEDULE,New credit,Car,13000.0,,User_118,,Workitem_1364931720,,,Created,,,,Workflow,,Workitem_1364931720
876,Application_1498699021,W_Validate application,2016-03-21T11:24:09.336+0100,START,New credit,Car,13000.0,,User_118,,Workitem_1689558543,,,Obtained,,,,Workflow,,Workitem_1689558543
877,Application_1498699021,A_Validating,2016-03-21T11:24:10.465+0100,COMPLETE,New credit,Car,13000.0,,User_118,,ApplState_1133153898,,,statechange,,,,Application,,ApplState_1133153898
878,Application_1498699021,O_Returned,2016-03-21T11:26:34.157+0100,COMPLETE,New credit,Car,13000.0,,User_118,,OfferState_49336200,Offer_1320595701,,statechange,,,,Offer,,OfferState_49336200
879,Application_1498699021,W_Validate application,2016-03-21T11:28:11.433+0100,SUSPEND,New credit,Car,13000.0,,User_118,,Workitem_103379620,,,Released,,,,Workflow,,Workitem_103379620
880,Application_1498699021,W_Validate application,2016-03-22T13:48:28.441+0100,RESUME,New credit,Car,13000.0,,User_115,,Workitem_881987169,,,Obtained,,,,Workflow,,Workitem_881987169
881,Application_1498699021,W_Validate application,2016-03-22T14:27:14.004+0100,COMPLETE,New credit,Car,13000.0,,User_115,,Workitem_1405026149,,,Deleted,,,,Workflow,,Workitem_1405026149
882,Application_1498699021,W_Call incomplete files,2016-03-22T14:27:14.017+0100,SCHEDULE,New credit,Car,13000.0,,User_115,,Workitem_1510515339,,,Created,,,,Workflow,,Workitem_1510515339
883,Application_1498699021,W_Call incomplete files,2016-03-22T14:27:14.021+0100,START,New credit,Car,13000.0,,User_115,,Workitem_1834814073,,,Obtained,,,,Workflow,,Workitem_1834814073
884,Application_1498699021,A_Incomplete,2016-03-22T14:27:14.024+0100,COMPLETE,New credit,Car,13000.0,,User_115,,ApplState_306914848,,,statechange,,,,Application,,ApplState_306914848
885,Application_1498699021,W_Call incomplete files,2016-03-22T14:27:52.842+0100,SUSPEND,New credit,Car,13000.0,,User_115,,Workitem_252815214,,,Released,,,,Workflow,,Workitem_252815214
886,Application_1498699021,W_Call incomplete files,2016-03-22T16:34:50.126+0100,RESUME,New credit,Car,13000.0,,User_42,,Workitem_706820119,,,Obtained,,,,Workflow,,Workitem_706820119
887,Application_1498699021,W_Call incomplete files,2016-03-22T16:36:19.967+0100,SUSPEND,New credit,Car,13000.0,,User_42,,Workitem_2067014842,,,Released,,,,Workflow,,Workitem_2067014842
888,Application_1498699021,W_Call incomplete files,2016-03-22T17:16:05.071+0100,RESUME,New credit,Car,13000.0,,User_42,,Workitem_1009614354,,,Obtained,,,,Workflow,,Workitem_1009614354
889,Application_1498699021,W_Call incomplete files,2016-03-22T17:16:10.393+0100,SUSPEND,New credit,Car,13000.0,,User_42,,Workitem_1440193559,,,Released,,,,Workflow,,Workitem_1440193559
890,Application_1498699021,W_Call incomplete files,2016-03-22T17:33:51.283+0100,RESUME,New credit,Car,13000.0,,User_70,,Workitem_1819642292,,,Obtained,,,,Workflow,,Workitem_1819642292
891,Application_1498699021,W_Call incomplete files,2016-03-22T17:35:47.730+0100,SUSPEND,New credit,Car,13000.0,,User_70,,Workitem_20605380,,,Released,,,,Workflow,,Workitem_20605380
892,Application_1498699021,W_Call incomplete files,2016-03-29T10:46:52.158+0100,RESUME,New credit,Car,13000.0,,User_14,,Workitem_1033808107,,,Obtained,,,,Workflow,,Workitem_1033808107
893,Application_1498699021,W_Call incomplete files,2016-03-29T10:47:53.456+0100,SUSPEND,New credit,Car,13000.0,,User_14,,Workitem_1793022334,,,Released,,,,Workflow,,Workitem_1793022334
894,Application_1498699021,W_Call incomplete files,2016-04-04T14:48:09.304+0100,ATE_ABORT,New credit,Car,13000.0,,User_118,,Workitem_1018144993,,,Deleted,,,,Workflow,,Workitem_1018144993
895,Application_1498699021,W_Validate application,2016-04-04T14:48:09.416+0100,SCHEDULE,New credit,Car,13000.0,,User_118,,Workitem_516860471,,,Created,,,,Workflow,,Workitem_516860471
896,Application_1498699021,W_Validate application,2016-04-04T14:48:09.439+0100,START,New credit,Car,13000.0,,User_118,,Workitem_301912784,,,Obtained,,,,Workflow,,Workitem_301912784
897,Application_1498699021,A_Validating,2016-04-04T14:48:09.542+0100,COMPLETE,New credit,Car,13000.0,,User_118,,ApplState_1672334589,,,statechange,,,,Application,,ApplState_1672334589
898,Application_1498699021,W_Validate application,2016-04-04T14:53:56.863+0100,SUSPEND,New credit,Car,13000.0,,User_118,,Workitem_969216150,,,Released,,,,Workflow,,Workitem_969216150
899,Application_1498699021,W_Validate application,2016-04-06T11:42:43.551+0100,RESUME,New credit,Car,13000.0,,User_115,,Workitem_837507329,,,Obtained,,,,Workflow,,Workitem_837507329
900,Application_1498699021,W_Validate application,2016-04-06T11:43:03.036+0100,SUSPEND,New credit,Car,13000.0,,User_115,,Workitem_1200150786,,,Released,,,,Workflow,,Workitem_1200150786
901,Application_1498699021,W_Validate application,2016-04-06T11:43:31.563+0100,RESUME,New credit,Car,13000.0,,User_115,,Workitem_1460846910,,,Obtained,,,,Workflow,,Workitem_1460846910
902,Application_1498699021,A_Denied,2016-04-06T11:54:03.211+0100,COMPLETE,New credit,Car,13000.0,,User_115,,ApplState_1411764106,,,statechange,,,,Application,,ApplState_1411764106
903,Application_1498699021,O_Refused,2016-04-06T11:54:03.283+0100,COMPLETE,New credit,Car,13000.0,,User_115,,OfferState_424093710,Offer_1320595701,,statechange,,,,Offer,,OfferState_424093710
904,Application_1498699021,W_Validate application,2016-04-06T11:54:03.302+0100,COMPLETE,New credit,Car,13000.0,,User_115,,Workitem_1448879411,,,Deleted,,,,Workflow,,Workitem_1448879411
5811,Application_1540449226,A_Create Application,2016-12-22T10:01:04.249+0100,COMPLETE,New credit,Car,27500.0,,User_1,,Application_1540449226,,,Created,,,,Application,,Application_1540449226
5812,Application_1540449226,A_Submitted,2016-12-22T10:01:05.465+0100,COMPLETE,New credit,Car,27500.0,,User_1,,ApplState_123296227,,,statechange,,,,Application,,ApplState_123296227
5813,Application_1540449226,W_Handle leads,2016-12-22T10:01:05.787+0100,SCHEDULE,New credit,Car,27500.0,,User_1,,Workitem_1641847555,,,Created,,,,Workflow,,Workitem_1641847555
5814,Application_1540449226,W_Handle leads,2016-12-22T10:05:49.248+0100,START,New credit,Car,27500.0,,User_14,,Workitem_607325713,,,Obtained,,,,Workflow,,Workitem_607325713
5815,Application_1540449226,W_Handle leads,2016-12-22T10:07:56.472+0100,COMPLETE,New credit,Car,27500.0,,User_14,,Workitem_1541139573,,,Deleted,,,,Workflow,,Workitem_1541139573
5816,Application_1540449226,W_Complete application,2016-12-22T10:07:56.479+0100,SCHEDULE,New credit,Car,27500.0,,User_14,,Workitem_1005840626,,,Created,,,,Workflow,,Workitem_1005840626
5817,Application_1540449226,W_Complete application,2016-12-22T10:07:56.481+0100,START,New credit,Car,27500.0,,User_14,,Workitem_825045444,,,Obtained,,,,Workflow,,Workitem_825045444
5818,Application_1540449226,A_Concept,2016-12-22T10:07:56.483+0100,COMPLETE,New credit,Car,27500.0,,User_14,,ApplState_720438705,,,statechange,,,,Application,,ApplState_720438705
5819,Application_1540449226,W_Complete application,2016-12-22T10:07:59.334+0100,SUSPEND,New credit,Car,27500.0,,User_14,,Workitem_461129466,,,Released,,,,Workflow,,Workitem_461129466
5820,Application_1540449226,W_Complete application,2016-12-22T15:15:16.516+0100,RESUME,New credit,Car,27500.0,,User_69,,Workitem_763423395,,,Obtained,,,,Workflow,,Workitem_763423395
5821,Application_1540449226,A_Accepted,2016-12-22T15:23:43.673+0100,COMPLETE,New credit,Car,27500.0,,User_69,,ApplState_349769989,,,statechange,,,,Application,,ApplState_349769989
5822,Application_1540449226,O_Create Offer,2016-12-22T15:25:44.852+0100,COMPLETE,New credit,Car,27500.0,622.42,User_69,True,Offer_1971444927,Offer_1971444927,27500.0,Created,False,0.0,48.0,Offer,27500.0,Offer_1971444927
5823,Application_1540449226,O_Created,2016-12-22T15:25:45.587+0100,COMPLETE,New credit,Car,27500.0,,User_69,,OfferState_1715089452,Offer_1971444927,,statechange,,,,Offer,,OfferState_1715089452
5824,Application_1540449226,O_Sent (mail and online),2016-12-22T15:28:22.926+0100,COMPLETE,New credit,Car,27500.0,,User_69,,OfferState_1497552255,Offer_1971444927,,statechange,,,,Offer,,OfferState_1497552255
5825,Application_1540449226,W_Complete application,2016-12-22T15:28:22.938+0100,COMPLETE,New credit,Car,27500.0,,User_69,,Workitem_968291,,,Deleted,,,,Workflow,,Workitem_968291
5826,Application_1540449226,W_Call after offers,2016-12-22T15:28:22.943+0100,SCHEDULE,New credit,Car,27500.0,,User_69,,Workitem_609822948,,,Created,,,,Workflow,,Workitem_609822948
5827,Application_1540449226,W_Call after offers,2016-12-22T15:28:22.945+0100,START,New credit,Car,27500.0,,User_69,,Workitem_310257166,,,Obtained,,,,Workflow,,Workitem_310257166
5828,Application_1540449226,A_Complete,2016-12-22T15:28:22.946+0100,COMPLETE,New credit,Car,27500.0,,User_69,,ApplState_1335896027,,,statechange,,,,Application,,ApplState_1335896027
5829,Application_1540449226,W_Call after offers,2016-12-22T15:29:58.026+0100,SUSPEND,New credit,Car,27500.0,,User_69,,Workitem_399916788,,,Released,,,,Workflow,,Workitem_399916788
5830,Application_1540449226,W_Call after offers,2016-12-26T07:32:15.256+0100,ATE_ABORT,New credit,Car,27500.0,,User_1,,Workitem_71840822,,,Deleted,,,,Workflow,,Workitem_71840822
5831,Application_1540449226,W_Call after offers,2016-12-26T07:32:15.266+0100,SCHEDULE,New credit,Car,27500.0,,User_1,,Workitem_2081377662,,,Created,,,,Workflow,,Workitem_2081377662
5832,Application_1540449226,W_Call after offers,2016-12-27T18:26:44.113+0100,WITHDRAW,New credit,Car,27500.0,,User_133,,Workitem_997351360,,,Deleted,,,,Workflow,,Workitem_997351360
5833,Application_1540449226,W_Validate application,2016-12-27T18:26:44.118+0100,SCHEDULE,New credit,Car,27500.0,,User_133,,Workitem_1231199635,,,Created,,,,Workflow,,Workitem_1231199635
5834,Application_1540449226,W_Validate application,2016-12-27T18:26:44.120+0100,START,New credit,Car,27500.0,,User_133,,Workitem_881351665,,,Obtained,,,,Workflow,,Workitem_881351665
5835,Application_1540449226,A_Validating,2016-12-27T18:26:44.886+0100,COMPLETE,New credit,Car,27500.0,,User_133,,ApplState_2023336842,,,statechange,,,,Application,,ApplState_2023336842
5836,Application_1540449226,W_Validate application,2016-12-27T18:26:47.249+0100,COMPLETE,New credit,Car,27500.0,,User_133,,Workitem_630923382,,,Deleted,,,,Workflow,,Workitem_630923382
5837,Application_1540449226,W_Call incomplete files,2016-12-27T18:26:47.254+0100,SCHEDULE,New credit,Car,27500.0,,User_133,,Workitem_845435442,,,Created,,,,Workflow,,Workitem_845435442
5838,Application_1540449226,W_Call incomplete files,2016-12-27T18:26:47.256+0100,START,New credit,Car,27500.0,,User_133,,Workitem_662404953,,,Obtained,,,,Workflow,,Workitem_662404953
5839,Application_1540449226,A_Incomplete,2016-12-27T18:26:47.257+0100,COMPLETE,New credit,Car,27500.0,,User_133,,ApplState_480930564,,,statechange,,,,Application,,ApplState_480930564
5840,Application_1540449226,W_Call incomplete files,2016-12-27T18:27:04.807+0100,SUSPEND,New credit,Car,27500.0,,User_133,,Workitem_1303690756,,,Released,,,,Workflow,,Workitem_1303690756
5841,Application_1540449226,O_Returned,2017-01-02T10:41:49.328+0100,COMPLETE,New credit,Car,27500.0,,User_113,,OfferState_1968469956,Offer_1971444927,,statechange,,,,Offer,,OfferState_1968469956
5842,Application_1540449226,W_Call incomplete files,2017-01-02T10:46:21.502+0100,ATE_ABORT,New credit,Car,27500.0,,User_113,,Workitem_513081539,,,Deleted,,,,Workflow,,Workitem_513081539
5843,Application_1540449226,W_Validate application,2017-01-02T10:46:21.508+0100,SCHEDULE,New credit,Car,27500.0,,User_113,,Workitem_561212520,,,Created,,,,Workflow,,Workitem_561212520
5844,Application_1540449226,W_Validate application,2017-01-02T10:46:21.510+0100,START,New credit,Car,27500.0,,User_113,,Workitem_1045438200,,,Obtained,,,,Workflow,,Workitem_1045438200
5845,Application_1540449226,A_Validating,2017-01-02T10:46:21.569+0100,COMPLETE,New credit,Car,27500.0,,User_113,,ApplState_1822456626,,,statechange,,,,Application,,ApplState_1822456626
5846,Application_1540449226,W_Validate application,2017-01-02T10:47:03.059+0100,SUSPEND,New credit,Car,27500.0,,User_113,,Workitem_1635535610,,,Released,,,,Workflow,,Workitem_1635535610
5847,Application_1540449226,A_Denied,2017-01-02T13:14:28.340+0100,COMPLETE,New credit,Car,27500.0,,User_109,,ApplState_1971381854,,,statechange,,,,Application,,ApplState_1971381854
5848,Application_1540449226,O_Refused,2017-01-02T13:14:28.380+0100,COMPLETE,New credit,Car,27500.0,,User_109,,OfferState_1799663116,Offer_1971444927,,statechange,,,,Offer,,OfferState_1799663116
5849,Application_1540449226,W_Validate application,2017-01-02T13:14:28.392+0100,ATE_ABORT,New credit,Car,27500.0,,User_109,,Workitem_201242997,,,Deleted,,,,Workflow,,Workitem_201242997
5474,Application_1543359526,A_Create Application,2016-11-28T18:32:50.387+0100,COMPLETE,New credit,Extra spending limit,15000.0,,User_1,,Application_1543359526,,,Created,,,,Application,,Application_1543359526
5475,Application_1543359526,A_Submitted,2016-11-28T18:32:51.595+0100,COMPLETE,New credit,Extra spending limit,15000.0,,User_1,,ApplState_1986407803,,,statechange,,,,Application,,ApplState_1986407803
5476,Application_1543359526,W_Handle leads,2016-11-28T18:32:51.889+0100,SCHEDULE,New credit,Extra spending limit,15000.0,,User_1,,Workitem_535114788,,,Created,,,,Workflow,,Workitem_535114788
5477,Application_1543359526,W_Handle leads,2016-11-28T18:34:11.783+0100,WITHDRAW,New credit,Extra spending limit,15000.0,,User_1,,Workitem_598398910,,,Deleted,,,,Workflow,,Workitem_598398910
5478,Application_1543359526,W_Complete application,2016-11-28T18:34:11.792+0100,SCHEDULE,New credit,Extra spending limit,15000.0,,User_1,,Workitem_1453342368,,,Created,,,,Workflow,,Workitem_1453342368
5479,Application_1543359526,A_Concept,2016-11-28T18:34:11.797+0100,COMPLETE,New credit,Extra spending limit,15000.0,,User_1,,ApplState_834249995,,,statechange,,,,Application,,ApplState_834249995
5480,Application_1543359526,W_Complete application,2016-11-29T16:53:37.186+0100,START,New credit,Extra spending limit,15000.0,,User_96,,Workitem_76333230,,,Obtained,,,,Workflow,,Workitem_76333230
5481,Application_1543359526,A_Accepted,2016-11-29T17:01:59.091+0100,COMPLETE,New credit,Extra spending limit,15000.0,,User_96,,ApplState_1785133383,,,statechange,,,,Application,,ApplState_1785133383
5482,Application_1543359526,O_Create Offer,2016-11-29T17:06:03.725+0100,COMPLETE,New credit,Extra spending limit,15000.0,154.11,User_96,False,Offer_2057268803,Offer_2057268803,15000.0,Created,True,0.0,120.0,Offer,15000.0,Offer_2057268803
5483,Application_1543359526,O_Created,2016-11-29T17:06:04.276+0100,COMPLETE,New credit,Extra spending limit,15000.0,,User_96,,OfferState_18400852,Offer_2057268803,,statechange,,,,Offer,,OfferState_18400852
5484,Application_1543359526,O_Sent (mail and online),2016-11-29T17:07:54.169+0100,COMPLETE,New credit,Extra spending limit,15000.0,,User_96,,OfferState_235120908,Offer_2057268803,,statechange,,,,Offer,,OfferState_235120908
5485,Application_1543359526,W_Complete application,2016-11-29T17:07:54.182+0100,COMPLETE,New credit,Extra spending limit,15000.0,,User_96,,Workitem_328618534,,,Deleted,,,,Workflow,,Workitem_328618534
5486,Application_1543359526,W_Call after offers,2016-11-29T17:07:54.187+0100,SCHEDULE,New credit,Extra spending limit,15000.0,,User_96,,Workitem_991910204,,,Created,,,,Workflow,,Workitem_991910204
5487,Application_1543359526,W_Call after offers,2016-11-29T17:07:54.189+0100,START,New credit,Extra spending limit,15000.0,,User_96,,Workitem_507145019,,,Obtained,,,,Workflow,,Workitem_507145019
5488,Application_1543359526,A_Complete,2016-11-29T17:07:54.191+0100,COMPLETE,New credit,Extra spending limit,15000.0,,User_96,,ApplState_1247326098,,,statechange,,,,Application,,ApplState_1247326098
5489,Application_1543359526,W_Call after offers,2016-11-29T17:08:59.590+0100,SUSPEND,New credit,Extra spending limit,15000.0,,User_96,,Workitem_191464887,,,Released,,,,Workflow,,Workitem_191464887
5490,Application_1543359526,W_Call after offers,2016-12-03T07:33:03.088+0100,ATE_ABORT,New credit,Extra spending limit,15000.0,,User_1,,Workitem_33967605,,,Deleted,,,,Workflow,,Workitem_33967605
5491,Application_1543359526,W_Call after offers,2016-12-03T07:33:03.094+0100,SCHEDULE,New credit,Extra spending limit,15000.0,,User_1,,Workitem_350111718,,,Created,,,,Workflow,,Workitem_350111718
5492,Application_1543359526,A_Cancelled,2016-12-30T08:00:15.186+0100,COMPLETE,New credit,Extra spending limit,15000.0,,User_1,,ApplState_1767932364,,,statechange,,,,Application,,ApplState_1767932364
5493,Application_1543359526,O_Cancelled,2016-12-30T08:00:15.209+0100,COMPLETE,New credit,Extra spending limit,15000.0,,User_1,,OfferState_1270637655,Offer_2057268803,,statechange,,,,Offer,,OfferState_1270637655
5494,Application_1543359526,W_Call after offers,2016-12-30T08:00:15.217+0100,WITHDRAW,New credit,Extra spending limit,15000.0,,User_1,,Workitem_1892721372,,,Deleted,,,,Workflow,,Workitem_1892721372
2762,Application_1559138834,A_Create Application,2016-07-21T09:04:28.004+0100,COMPLETE,New credit,Existing loan takeover,25000.0,,User_49,,Application_1559138834,,,Created,,,,Application,,Application_1559138834
2763,Application_1559138834,W_Complete application,2016-07-21T09:04:28.021+0100,SCHEDULE,New credit,Existing loan takeover,25000.0,,User_49,,Workitem_614416439,,,Created,,,,Workflow,,Workitem_614416439
2764,Application_1559138834,W_Complete application,2016-07-21T09:04:28.030+0100,START,New credit,Existing loan takeover,25000.0,,User_49,,Workitem_1874884406,,,Obtained,,,,Workflow,,Workitem_1874884406
2765,Application_1559138834,A_Concept,2016-07-21T09:04:28.036+0100,COMPLETE,New credit,Existing loan takeover,25000.0,,User_49,,ApplState_1436825652,,,statechange,,,,Application,,ApplState_1436825652
2766,Application_1559138834,A_Accepted,2016-07-21T09:08:10.717+0100,COMPLETE,New credit,Existing loan takeover,25000.0,,User_49,,ApplState_650631390,,,statechange,,,,Application,,ApplState_650631390
2767,Application_1559138834,O_Create Offer,2016-07-21T09:10:05.913+0100,COMPLETE,New credit,Existing loan takeover,25000.0,254.56,User_49,False,Offer_509435909,Offer_509435909,0.0,Created,True,0.0,120.0,Offer,25000.0,Offer_509435909
2768,Application_1559138834,O_Created,2016-07-21T09:10:06.648+0100,COMPLETE,New credit,Existing loan takeover,25000.0,,User_49,,OfferState_1363998176,Offer_509435909,,statechange,,,,Offer,,OfferState_1363998176
2769,Application_1559138834,O_Sent (mail and online),2016-07-21T09:11:32.703+0100,COMPLETE,New credit,Existing loan takeover,25000.0,,User_49,,OfferState_2067486485,Offer_509435909,,statechange,,,,Offer,,OfferState_2067486485
2770,Application_1559138834,W_Complete application,2016-07-21T09:11:32.717+0100,COMPLETE,New credit,Existing loan takeover,25000.0,,User_49,,Workitem_1769151821,,,Deleted,,,,Workflow,,Workitem_1769151821
2771,Application_1559138834,W_Call after offers,2016-07-21T09:11:32.725+0100,SCHEDULE,New credit,Existing loan takeover,25000.0,,User_49,,Workitem_829067654,,,Created,,,,Workflow,,Workitem_829067654
2772,Application_1559138834,W_Call after offers,2016-07-21T09:11:32.727+0100,START,New credit,Existing loan takeover,25000.0,,User_49,,Workitem_1894431646,,,Obtained,,,,Workflow,,Workitem_1894431646
2773,Application_1559138834,A_Complete,2016-07-21T09:11:32.730+0100,COMPLETE,New credit,Existing loan takeover,25000.0,,User_49,,ApplState_208438260,,,statechange,,,,Application,,ApplState_208438260
2774,Application_1559138834,W_Call after offers,2016-07-21T09:12:30.026+0100,SUSPEND,New credit,Existing loan takeover,25000.0,,User_49,,Workitem_1404953991,,,Released,,,,Workflow,,Workitem_1404953991
2775,Application_1559138834,W_Call after offers,2016-07-25T14:08:40.508+0100,RESUME,New credit,Existing loan takeover,25000.0,,User_58,,Workitem_99440719,,,Obtained,,,,Workflow,,Workitem_99440719
2776,Application_1559138834,W_Call after offers,2016-07-25T14:09:22.866+0100,SUSPEND,New credit,Existing loan takeover,25000.0,,User_58,,Workitem_1538327063,,,Released,,,,Workflow,,Workitem_1538327063
2777,Application_1559138834,A_Cancelled,2016-08-03T09:24:29.382+0100,COMPLETE,New credit,Existing loan takeover,25000.0,,User_21,,ApplState_1000929670,,,statechange,,,,Application,,ApplState_1000929670
2778,Application_1559138834,O_Cancelled,2016-08-03T09:24:29.437+0100,COMPLETE,New credit,Existing loan takeover,25000.0,,User_21,,OfferState_1871317643,Offer_509435909,,statechange,,,,Offer,,OfferState_1871317643
2779,Application_1559138834,W_Call after offers,2016-08-03T09:24:29.458+0100,ATE_ABORT,New credit,Existing loan takeover,25000.0,,User_21,,Workitem_86419818,,,Deleted,,,,Workflow,,Workitem_86419818
464,Application_1578519766,A_Create Application,2016-01-20T20:27:58.410+0100,COMPLETE,New credit,Car,5000.0,,User_1,,Application_1578519766,,,Created,,,,Application,,Application_1578519766
465,Application_1578519766,A_Submitted,2016-01-20T20:27:58.444+0100,COMPLETE,New credit,Car,5000.0,,User_1,,ApplState_1949566870,,,statechange,,,,Application,,ApplState_1949566870
466,Application_1578519766,W_Handle leads,2016-01-20T20:27:58.786+0100,SCHEDULE,New credit,Car,5000.0,,User_1,,Workitem_1896224268,,,Created,,,,Workflow,,Workitem_1896224268
467,Application_1578519766,W_Handle leads,2016-01-20T20:28:41.250+0100,WITHDRAW,New credit,Car,5000.0,,User_1,,Workitem_1300246587,,,Deleted,,,,Workflow,,Workitem_1300246587
468,Application_1578519766,W_Complete application,2016-01-20T20:28:41.258+0100,SCHEDULE,New credit,Car,5000.0,,User_1,,Workitem_836715764,,,Created,,,,Workflow,,Workitem_836715764
469,Application_1578519766,A_Concept,2016-01-20T20:28:41.263+0100,COMPLETE,New credit,Car,5000.0,,User_1,,ApplState_993381904,,,statechange,,,,Application,,ApplState_993381904
470,Application_1578519766,W_Complete application,2016-01-22T10:49:47.692+0100,START,New credit,Car,5000.0,,User_19,,Workitem_1197513505,,,Obtained,,,,Workflow,,Workitem_1197513505
471,Application_1578519766,W_Complete application,2016-01-22T10:51:24.180+0100,SUSPEND,New credit,Car,5000.0,,User_19,,Workitem_1708431461,,,Released,,,,Workflow,,Workitem_1708431461
472,Application_1578519766,A_Accepted,2016-01-22T11:02:13.621+0100,COMPLETE,New credit,Car,5000.0,,User_17,,ApplState_851861444,,,statechange,,,,Application,,ApplState_851861444
473,Application_1578519766,O_Create Offer,2016-01-22T11:04:12.349+0100,COMPLETE,New credit,Car,5000.0,100.0,User_17,False,Offer_873523900,Offer_873523900,0.0,Created,True,0.0,58.0,Offer,5000.0,Offer_873523900
474,Application_1578519766,O_Created,2016-01-22T11:04:13.728+0100,COMPLETE,New credit,Car,5000.0,,User_17,,OfferState_568453048,Offer_873523900,,statechange,,,,Offer,,OfferState_568453048
475,Application_1578519766,O_Sent (online only),2016-01-22T11:05:32.043+0100,COMPLETE,New credit,Car,5000.0,,User_17,,OfferState_2106987132,Offer_873523900,,statechange,,,,Offer,,OfferState_2106987132
476,Application_1578519766,W_Complete application,2016-01-22T11:05:32.058+0100,ATE_ABORT,New credit,Car,5000.0,,User_17,,Workitem_2009867770,,,Deleted,,,,Workflow,,Workitem_2009867770
477,Application_1578519766,W_Call after offers,2016-01-22T11:05:32.065+0100,SCHEDULE,New credit,Car,5000.0,,User_17,,Workitem_1694392051,,,Created,,,,Workflow,,Workitem_1694392051
478,Application_1578519766,W_Call after offers,2016-01-22T11:05:32.068+0100,START,New credit,Car,5000.0,,User_17,,Workitem_2059172837,,,Obtained,,,,Workflow,,Workitem_2059172837
479,Application_1578519766,A_Complete,2016-01-22T11:05:32.070+0100,COMPLETE,New credit,Car,5000.0,,User_17,,ApplState_813934477,,,statechange,,,,Application,,ApplState_813934477
480,Application_1578519766,O_Cancelled,2016-01-22T11:05:51.430+0100,COMPLETE,New credit,Car,5000.0,,User_17,,OfferState_1488483760,Offer_873523900,,statechange,,,,Offer,,OfferState_1488483760
481,Application_1578519766,W_Call after offers,2016-01-22T11:15:28.965+0100,SUSPEND,New credit,Car,5000.0,,User_17,,Workitem_1920968252,,,Released,,,,Workflow,,Workitem_1920968252
482,Application_1578519766,O_Create Offer,2016-01-22T11:28:50.700+0100,COMPLETE,New credit,Car,5000.0,100.0,User_17,True,Offer_1053981589,Offer_1053981589,4500.0,Created,True,927.0,58.0,Offer,5000.0,Offer_1053981589
483,Application_1578519766,O_Created,2016-01-22T11:28:52.446+0100,COMPLETE,New credit,Car,5000.0,,User_17,,OfferState_1207649785,Offer_1053981589,,statechange,,,,Offer,,OfferState_1207649785
484,Application_1578519766,O_Sent (mail and online),2016-01-22T11:29:17.257+0100,COMPLETE,New credit,Car,5000.0,,User_17,,OfferState_1464745770,Offer_1053981589,,statechange,,,,Offer,,OfferState_1464745770
485,Application_1578519766,W_Call after offers,2016-01-26T08:44:19.816+0100,RESUME,New credit,Car,5000.0,,User_5,,Workitem_746543006,,,Obtained,,,,Workflow,,Workitem_746543006
486,Application_1578519766,W_Call after offers,2016-01-26T08:44:39.713+0100,SUSPEND,New credit,Car,5000.0,,User_5,,Workitem_1186161465,,,Released,,,,Workflow,,Workitem_1186161465
487,Application_1578519766,W_Call after offers,2016-02-01T09:22:14.130+0100,ATE_ABORT,New credit,Car,5000.0,,User_117,,Workitem_1059460730,,,Deleted,,,,Workflow,,Workitem_1059460730
488,Application_1578519766,W_Validate application,2016-02-01T09:22:14.164+0100,SCHEDULE,New credit,Car,5000.0,,User_117,,Workitem_743248286,,,Created,,,,Workflow,,Workitem_743248286
